keyword,tweet_id,category,text,date,retweet_count,geo,coordinates,place_id,place_centroid,place_country,place_country_code,place_full_name,place_name,place_type
alarm,1.13748E+18,NO,purposely turned the volume all the way up for my birth control alarm so it’d go off during church and cause a scene... i’m such a sinner 🤣🤪,6/8/2019 22:01,0,,,,,,,,,
alarm,1.13748E+18,NO,At 10:35 today my alarm went off so I checked to see why it was on and there was also alarms set for these other random times. Bottle service got me good y’all https://t.co/871rbZ8CDY,6/8/2019 22:01,0,,,,,,,,,
alarm,1.13748E+18,NO,Alarm On 🙃⏰,6/8/2019 22:01,0,,,,,,,,,
alarm,1.13748E+18,NO,Volksrock’n’ Roller Andreas Gabalier bietet seinen Fans eine Mordsgaudi und gefällt sich in der krachledernen Rebellen-Pose. https://t.co/qrGZQ2x5Qi https://t.co/TluNnT2a4j,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,@yeonujn no wonder you were so lost when my alarm went off in the morning,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,"シトロンの目覚まし時計の音だったのね...
（XY&amp;Z第5話）

I guess it must have been the sound of your alarm clock.
(XY&amp;Z ep.5)
https://t.co/ph7m8nzbd5",6/8/2019 22:00,1,,,,,,,,,
alarm,1.13748E+18,NO,6:00Am ..alarm on😊💔 https://t.co/pA1OlxkQUU,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,"Work alarm crisis averted, turns out I still hadn’t fully unpacked the shit that comes with a new phone and found this https://t.co/gG5rOot1Xt",6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,You know when you played the sims and got bored/a bit sadistic and put the sim in a house and started a fire with no fire alarm and took away the windows and doors? That's God with women and our reproductive system. 💁‍♀️,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,"(o)____)
(o)____)
(o)____)
(o)____)
(o)____)
(o)____)
(o)____)",6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,Back to 12 hr shifts tomorrow after 7 days off..Can’t be certain my alarm won’t be getting snoozed at 5.45 🥴,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,"Damn u @MiserableSDFan you mentioned earlier this week about getting up at 5am and hitting the gym/ listening to @BenAndWoods.
That's actually a really good idea and here I am changing my alarm 😴 https://t.co/EKbsgULhuJ",6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,DS1 PLUG-IN MODULE FUSE AND ALARM 4 POSITION MU...  #adc4280041071 #4280041071. View here: https://t.co/nATC4dLwX0,6/8/2019 22:00,0,,,,,,,,,
alarm,1.13748E+18,NO,@SezSaysStuff Hang on.... if the alarm that early is for a flight to Singapore then you really can’t go look for sympathy!!,6/8/2019 21:59,0,,,,,,,,,
alarm,1.13748E+18,NO,SKMEI Fashion Men Watches Sports Digital Watch Waterproof Alarm Man Wrist Electronic Clock Men Relogio Masculino https://t.co/iTAfIZLhB3 https://t.co/CdA6YBG41U,6/8/2019 21:59,1,,,,,,,,,
alarm,1.13748E+18,NO,"I don’t want to alarm anyone, but ONLY 4 SLOTS REMAINING!! #CoSIDA19 #limitedengagement https://t.co/mz3lnywEZ7",6/8/2019 21:59,0,,,,,,,,,
alarm,1.13748E+18,NO,I’m always the last one to wake up at my crib n my family had somewhere to be today so when I woke up I thought they was gon but really they was still sleep n I was the alarm today 💪🏼💪🏼 #sloths,6/8/2019 21:59,0,,,3b77caf94bfc81fe,"-118.28758739336635,34.0207895",United States,US,"Los Angeles, CA",Los Angeles,city
alarm,1.13748E+18,NO,@zainab_elzein بصير عندك ٢ alarm😄😄😄,6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,"@drkeithwilson Those alarm bells were all in your head, buddy. Next time, use the DMs...",6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,*setting the alarm* 🔫🗡💉,6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,Nauna pa ako sa alarm ko juskoo,6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,Alarm set for tomorrow @jerseyraceclub  😮🧐 #earlybird https://t.co/Bz4xFtv1KD,6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,Why do i have an alarm??😵,6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,"Maalesef.
Yine yanıldım..
YANLIŞ ALARM...",6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,"АлиЭкспресс

60PCS Alkaline Dry Battery AA 1.5V Baterias For camera,calculator, alarm clock, mouse ,remote control 2Abattery
https://t.co/AxC8YdGlmS https://t.co/qg3dFqP3NN",6/8/2019 21:58,0,,,,,,,,,
alarm,1.13748E+18,NO,"short stack in s4 (8k) makes it 1200.  Alarm bells go off. Why not all-in?  I have AQo and hate my life.  I raise to 7k, he jams with KK, I call and spike an A. Sorry man.  Stack: 46k",6/8/2019 21:57,0,,,,,,,,,
alarm,1.13748E+18,NO,"Not to alarm anyone but the new Jonas brothers album is out and they took not 1, not 2, but 3 song names from a Christina Pedro album.",6/8/2019 21:57,0,,,,,,,,,
alarm,1.13748E+18,NO,@Wool_F_Gang Quick before the alarm goes off #FurryTides,6/8/2019 21:57,0,,,,,,,,,
alarm,1.13748E+18,NO,I need an alarm clock.,6/8/2019 21:57,0,,,,,,,,,
alarm,1.13748E+18,NO,"@khedr1974109 @ibmjariri لا ما تصور ..لا اضن 
لئن الرسول صلى الله عليه وسلم تحدث عن ماهو كائن ويكون إلى قيام الساعة ..
مع احترامي وتقديري وامتناني wasan Ghanim Mohamed",6/8/2019 21:57,0,,,,,,,,,
alarm,1.13748E+18,NO,@saicoholic Ang cute namang alarm clock niyan 😍,6/8/2019 21:56,0,,,,,,,,,
alarm,1.13748E+18,NO,False alarm,6/8/2019 21:56,0,,,,,,,,,
alarm,1.13748E+18,NO,"Guess what guys, I woke up early today for no good reason 😂 I mean I don't have school yet but I set my alarm at 5 am and here I am awake 😬",6/8/2019 21:56,1,,,,,,,,,
alarm,1.13748E+18,NO,"Figured out the factory bootloader interface for Brinks BHS-4000 alarm panels. (= arbitrary code execution.) Reminds me of the Nintendo Switch RCM thing, only this doesn't have any kind of authentication so no exploit is necessary. https://t.co/qpB4m1nbIE",6/8/2019 21:56,0,,,,,,,,,
alarm,1.13748E+18,NO,"No one:
My dad:
*Sets an alarm for when happy hour is almost over*",6/8/2019 21:56,0,,,,,,,,,
alarm,1.13748E+18,NO,@vinyldobrik FALSE ALARM ITS NEXT SUNDAY,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,sabah 10.30 a alarm kurdum inşallah uyanıp gitmem gereken yere yetişirim,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,@NathanJRobinson Your magazine served as a gateway for this shit and now you're sounding the alarm.,6/8/2019 21:55,1,,,,,,,,,
alarm,1.13748E+18,NO,@busyizzym8 the iPhone alarm,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,My friends drinking and setting her exes truck alarm off from a whole different town😂,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,@GrizzKhan It’s a no from me 19 year olds asking go be top earners rings alarm bells,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,FIRE,"Engine 7 a Medical Alarm. 91 Newbury Street, Boston. Nearest Box 1539 BERKELEY ST &amp; NEWBURY ST. 17:55",6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,@VocaloiderUtaur @Alexis_Pflaum Holy shit it's my phone alarm,6/8/2019 21:55,0,,,,,,,,,
alarm,1.13748E+18,NO,"@Tomas40916602 What I find so amazing is these doors have static alarm bars on , supposed to prevent this ,you always get one though!🇬🇧",6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,Setting an alarm for 3am even tho I gotta be up for 6:30am cah the UFC haffi get watched tonight 😤,6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,"I’ve had my CGM 3 days now and I love it. But today I walked into Aldi and set off the alarm, panicked and left the store 😅",6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,@PinkNyxie Audio books and speak to text plus set an alarm to change games every hour,6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,Changing my alarm back to normal timings https://t.co/0llLEu9ISR,6/8/2019 21:54,0,,,01cf78f95611047e,"48.02550979504887,29.2714273",Kuwait,KW,"Al Shuhada, Kuwait",Al Shuhada,city
alarm,1.13748E+18,NO,the goal tomorrow is to get out of bed when my alarm rings at 7am and not snooze it for an hour like I did today,6/8/2019 21:54,0,,,1d834adff5d584df,"14.41376535069558,35.90227325",Malta,MT,Malta,Malta,country
alarm,1.13748E+18,NO,This alarm is not okay 🙄🙄 https://t.co/9zZbLSkT9X,6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,"@ibmjariri سبحان الله العظيم رب العرش العظيم 
والحمد لله على نعمة رب العالمين 
جزاك الله الجنة",6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,bangga bgt sy bs bangun jam segini sendiri tanpa alarm wiwiwiwiw,6/8/2019 21:54,0,,,,,,,,,
alarm,1.13748E+18,NO,"@OfAWolfsHeart Wanting to strut around in front of her with pride because she noticed his eyes. Wow how humiliating could he get?

Fane slowly turned around and gave her a light composed smile as he held her gaze again. ""I wanted to apologize if I caused you any alarm earlier."" He said with a +",6/8/2019 21:53,0,,,,,,,,,
alarm,1.13748E+18,NO,"20/20 days off! 🤗
Starter packs :
✔️set alarm jam 5.50 
✔️Headsets 
✔️Kuping
✔️koneksi internet

Tau tau semua ga guna haha :(",6/8/2019 21:53,0,,,,,,,,,
alarm,1.13748E+18,NO,Saya gawing alarm ni vernard ah nauna pa sa alarm ko HAHAHA,6/8/2019 21:53,0,,,01bb53b81ba40196,"120.9948992169794,14.591456749999999",Republic of the Philippines,PH,"Manila City, National Capital Region",Manila City,city
alarm,1.13748E+18,NO,@al_alarm 🤣🤣,6/8/2019 21:53,0,,,,,,,,,
still fire,1.13748E+18,NO,"this dumb ass job declined my PTO days like bitch im still going on my vacation, gone have to fire me!",6/8/2019 22:06,0,,,,,,,,,
still fire,1.13748E+18,NO,Happy birthday to my dad @kanyewest. Thank you for showing people that you should do/say what you really believe even if people won’t like it. You embody creativity and positivity and 21 grammys later you’re still pumping out fire. https://t.co/SEoQEaXz7J,6/8/2019 22:05,0,,,,,,,,,
still fire,1.13748E+18,NO,"Ya and Still
T O Y
and as I think of you
I think of Justice for Two,
Your Wife and Family

We are seeing the Truth about our world leader's They're all filthy scum bottom feeder's
Their time's SHORT

God isa to avenge
with Will
This we promise all of the Ewe's

Fire &amp; Spirit soon https://t.co/PfABxRoQOi",6/8/2019 22:03,0,,,,,,,,,
still fire,1.13748E+18,NO,"""Sit still. Why are you screaming and jumping about so? I still have to blow the fire hotter,"" he cried, then pumped the bellows again, until all her rags were all afire. https://t.co/wWaDqDY9F1",6/8/2019 22:01,0,,,,,,,,,
still fire,1.13748E+18,NO,"Ben Shapiro still on fire
https://t.co/MMhMXggl7U",6/8/2019 22:00,0,,,,,,,,,
still fire,1.13748E+18,NO,"Lake Elsinore- Several conex boxes fully involved off I-15 x Lake St. unknown how much brush is involved at this time, crews still trying to make access. Cal Fire RRU 

Photo from @Will_Wilkens  #BreakingNews https://t.co/nh04vqNNFB",6/8/2019 21:59,1,,,,,,,,,
still fire,1.13748E+18,NO,"@TheMMATrader No live Mma trader? 238 just took a slight downgrade. Not going to be as fun when eye smokes valentina! 

Oh well, still a fire card.",6/8/2019 21:57,0,,,,,,,,,
still fire,1.13748E+18,NO,"The fire still burn... 
https://t.co/paooQCv3yC",6/8/2019 21:57,0,,,,,,,,,
still fire,1.13748E+18,NO,"@Qurious_Styles @_MERO1997 @iamstillpunch So his output still shits on Cole and he's still far ahead of Cole, he doesn't have anything to prove. Keep the same energy when he drops another fire album while Cole continues to drop ok features and terrible albums.",6/8/2019 21:56,0,,,,,,,,,
still fire,1.13748E+18,NO,Be the type of flower 🥀that can still grow after a forest fire🔥🔥🌟 https://t.co/QUFoYcUMpu,6/8/2019 21:55,1,,,009c390b0b5a23de,"9.819731959182349,10.31594105",Nigeria,NG,"Bauchi, Nigeria",Bauchi,city
still fire,1.13748E+18,NO,@OlayinkaLere I know some idiots will still come here and tell me buhari is fighting corruption.... thunder fire u people,6/8/2019 21:55,0,,,,,,,,,
still fire,1.13748E+18,NO,If you counting DC4 as a album I’ll say DC4 but it was still fire.. https://t.co/p6YELOLSQH,6/8/2019 21:54,0,,,,,,,,,
still fire,1.13748E+18,NO,"This video here. Really gave me a large perspective of why I am doing this. :) I'm gonna expect a lot of hardships on this journey. Even if I'm alone I'm still gonna be proud of myself, my work, and this new fire that is under me.",6/8/2019 21:52,0,,,,,,,,,
still fire,1.13748E+18,NO,@dianebirch Fire Escape is still one of my all time favorite songs. Thank for all you give.  ❤️,6/8/2019 21:52,0,,,,,,,,,
still fire,1.13748E+18,NO,"The art workshop is over but I'm gonna be out of the country starting Sunday so I'll be more absent again. I can't really draw anything digital but I might still up some sketches I do and try to talk to y'all when I have the time!
Come Friday I'll be back in full swing though!",6/8/2019 21:46,0,,,,,,,,,
still fire,1.13748E+18,NO,@count_01 I crashed my car going 100mph. It rolled down a ramp and caught on fire. I could still drive it but my hair fell off,6/8/2019 21:46,0,,,,,,,,,
still fire,1.13748E+18,NO,"The West Crescent Fire Department's PRV™ is still looking great.

See more of this apparatus » https://t.co/FTUFGY784c https://t.co/HFCFnznU8G",6/8/2019 21:45,0,,,,,,,,,
still fire,1.13748E+18,NO,"@ILupine @SICKBASTARD3 @BklineBetty @Hyrrokkin89 @MyLustForBlood @Wolfcat033 @LadyOfVanadis @MELVIKINGQUEEN @KaraAvelli @KaRaRacn75 @WolfsFylgiaIOM @slayerific13 @PrideofTheNorse @RavenKi45722066 @PaulHar73659277 @THEBEAST4200 @BaronDisgusted @Apez140 @ThothLoki Good evening! Has the sun set there yet? It is still daylight here, but we are roasting dinner over a fire. https://t.co/tTlE7z8hex",6/8/2019 21:44,0,,,,,,,,,
still fire,1.13748E+18,NO,This Ella Mai album still fire.,6/8/2019 21:44,0,,,,,,,,,
still fire,1.13748E+18,NO,"@najibumar He'll get all the credit in the world, even get rewarded wt a hefty extension.. Bt if Kawhi goes, they become mediocre nxt few years, &amp; not contend again.. They cud still fire him... This business is cold like that..

But big kudos to him regardless...",6/8/2019 21:44,0,,,,,,,,,
still fire,1.13747E+18,NO,Update: I bet everyone who sees me drive by thinks I'm having a seizure because I'm headbanging like a maniac. CYCLOPS ARMY EP IS STILL FIRE and IM STILL SLAPPINNNNN @Subtronics  🧿👁️‍🗨️👁️,6/8/2019 21:40,0,,,,,,,,,
still fire,1.13747E+18,NO,"@MarcWeinbergWX It was 20%,but still the slight rain shower wasn’t anything to take cover for and certainly didn’t contain the fire from the players bats. Another monster performance today. Hopefully it continues in Omaha.",6/8/2019 21:39,0,,,,,,,,,
still fire,1.13747E+18,NO,"This song is fire ...even though i don't know the guy personally,I still had to share it ....Song be Jam pass💥💥💥💥💥https://t.co/nyzfnTMt5p",6/8/2019 21:38,0,,,,,,,,,
still fire,1.13747E+18,NO,"I know I’m thinking way too early, but last time the #Yankees got swept in Cleveland, they ended up making an unexpected run to Game 7 of ALCS.

Still hoping they can light a fire under their butts and come back today, win, and then take the final game tomorrow.",6/8/2019 21:38,1,,,,,,,,,
still fire,1.13747E+18,NO,playing with fire is still the superior blackpink song,6/8/2019 21:37,0,,,,,,,,,
still fire,1.13747E+18,NO,"I’m a guy who came from a little town with a bag full hope and dreams. God has taken me around the world, through valleys and mountains, through light and darkness, through fire and deep waters, yet I’m still… https://t.co/XJMlJbP8V7",6/8/2019 21:36,0,,,,,,,,,
still fire,1.13747E+18,FIRE,Firefighters are still working to contain a fast-moving wildfire in the Tonto National Forest in Arizona.​ https://t.co/sTD59dYIwZ,6/8/2019 21:35,0,,,,,,,,,
still fire,1.13747E+18,NO,"hell, but instead of fire &amp; brimstone it's you on the phone &amp; they keep saying ""all representatives are still helping other callers, please hold for the next representative"" and you can't hang up, but you never get to speak to a representative. for eternity. and you cant hang up",6/8/2019 21:34,0,,,,,,,,,
still fire,1.13747E+18,NO,I still love how The Frozen Wilds doesn't even try to ease you in. Here's a bloody great mechanical wolf that charges you at about 80mph and attacks you with FIRE. Great stuff indeed.,6/8/2019 21:32,0,,,,,,,,,
still fire,1.13747E+18,NO,@Msanafawy but these albums are fire still,6/8/2019 21:31,0,,,,,,,,,
still fire,1.13747E+18,NO,"Haha, @DeusExCinema, I was going to hold off til 6/22 for this, but I'm gonna finish this day at the movies by its 35th anniversary. Rewatched Streets of Fire on Thurs, and have Tender Mercies at home now. Then I still gotta see Once Upon a Time in America &amp; Romancing the Stone!",6/8/2019 21:30,0,,,,,,,,,
still fire,1.13747E+18,NO,They both trash o did I say that aloud still watching jjdd an jakk boy fire battle,6/8/2019 21:30,0,,,,,,,,,
still fire,1.13747E+18,NO,"6yrs ago today, I lost everything in a fire, I’m just thankful and grateful for me and my son’s life...STILL",6/8/2019 21:29,0,,,,,,,,,
still fire,1.13747E+18,NO,Hoemygawd @JohnJohnDaDon is really flame broil cooking this nigga 😳😳😳. Jakk still had fire fucking first! #NOME9 #urltv #NOME9Gang #url #urlapp #battlerap #IHeartBattleRap❤,6/8/2019 21:29,3,,,,,,,,,
still fire,1.13747E+18,NO,@iDavey I streamed it on my fire stick and still felt cheated out of my money,6/8/2019 21:29,0,,,,,,,,,
still fire,1.13747E+18,NO,@Hex_Is_Bored Yeah man. That shit was fire. Still salty about no This Mortal Soil 😂,6/8/2019 21:27,0,,,00c39537733fa112,"-73.82392802812883,40.709785049999994",United States,US,"Queens, NY",Queens,city
still fire,1.13747E+18,NO,"Listening to “Going Crazy” and hearing @richthekid say “I come to your city, take over like Nazi” as a Polish person but the song still fire 🔥🔥🔥🔥🔥🔥 https://t.co/yMBKH6OucB",6/8/2019 21:27,0,,,,,,,,,
still fire,1.13747E+18,FIRE,09/06/19 08:55: Fire incident in Mosgiel. 1 patient treated.  Ambulance still on Scene. For more details refer to Police. https://t.co/eilBii7gGI,6/8/2019 21:26,0,,,,,,,,,
still fire,1.13747E+18,NO,I always try to find time to give my mom dawah. I dont want her to go to the fire. She mad close....still ain't seal the Quran yet. Once she do that I think it will be a wrap!! Insha'Allah!!!,6/8/2019 21:26,0,,,,,,,,,
still fire,1.13747E+18,NO,"Going back to rework old beats and so many of them are still fire, I was in my BAG.",6/8/2019 21:25,0,,,,,,,,,
still fire,1.13747E+18,NO,"While it may not be flyable tonight at our henge hoppers meet, everyone's still having fun, sat round the fire telling stories of ballooning past https://t.co/KOLx376Ffe",6/8/2019 21:24,0,,,,,,,,,
still fire,1.13747E+18,NO,"I wanna feel the fire inside desire
Before they kill my mind
Take me to the place where all my fate is 
still believe to be held up",6/8/2019 21:22,0,,,,,,,,,
still fire,1.13747E+18,NO,"My sister used the blender to make her ""hEaLtHy sHaKe"" and it caught fire. The kitchen is still burning 🤭",6/8/2019 21:20,2,,,,,,,,,
still fire,1.13747E+18,NO,"@Fresh_Flames1 Those were the days tho 93-96
'Keep ya head up' was my tune.
So spoilt by the likes of Wu Tang, The Roots were fuckin' fire n still fresh, Jeru, Nas, Boot Camp who all inspired the likes of Elzhi, Reks, Immortal. Always going to my local store for those US imports",6/8/2019 21:19,1,,,,,,,,,
still fire,1.13747E+18,NO,@LauraKaindi No air is still fire btw,6/8/2019 21:18,0,,,,,,,,,
still fire,1.13747E+18,NO,I Really wanted to go to the lake today but the ladies gotta eat! 🌽 The views were still fire https://t.co/ZGdl6HeIBq,6/8/2019 21:17,0,,,,,,,,,
still fire,1.13747E+18,NO,"The fire cracks to life slowly, and Hank takes a second to dry his icy hands before turning back to Connor where he's still leaning against the front door in his thin - threadbare - clothes, staring longingly at the flames. 

He sighs. ""I'll getcha' something to wear. Stay put.""",6/8/2019 21:15,0,,,,,,,,,
still fire,1.13747E+18,NO,She’s the type of flower that can still grow after a forest fire.🌷🌈✨ https://t.co/GtZ01roeiO,6/8/2019 21:12,1,,,,,,,,,
still fire,1.13747E+18,NO,ran through so many stinging nettles today. my legs are still on fire.,6/8/2019 21:11,0,,,,,,,,,
still fire,1.13747E+18,NO,"$LTC still on fire 🔥. 25% profits right now from our entry. Telegram channel is still for free now, check it out 😁: https://t.co/s3SBeHyTjk $BTC $ETH $ONT $RVN $QLC $VIA $OMG $WABI $LOOM $BTC $ETH $XRP $XLM",6/8/2019 21:11,0,,,,,,,,,
still fire,1.13747E+18,NO,@CrankGameplays your eyes are still fire tho,6/8/2019 21:11,0,,,,,,,,,
still fire,1.13747E+18,NO,"I wanted to give a quick update to the @TontoForest fire by my home. It's hard to see in the pic, but there's still lots of smoke.  300 Hotshot Firemen out there and tankers still laying retardant. What a phenomenal job the Hotshots &amp; the US @forestservice is doing. Thank you! https://t.co/v6XZ95wBbl",6/8/2019 21:09,0,,,,,,,,,
still fire,1.13747E+18,NO,I keep giving my job a new reason to fire me every week and they still ain’t did it yet. Lol favoritism is definitely a thing.,6/8/2019 21:06,0,,,,,,,,,
still fire,1.13747E+18,NO,"This is an unbelievable pool and backyard! Can you still roast marshmallows on a fire like this?

Debra Siksay-Realtor
""Your Realtor for Life""

 540 247 3623 cell
realtorsiksay@gmail.com 
Licensed Sales Agent VA- Member of... https://t.co/hDvFEh7dHi https://t.co/SoQOWyTWI1",6/8/2019 21:06,0,,,,,,,,,
still fire,1.13747E+18,NO,"@JaycrawfordCLE Won 3 of 4 from 2 best teams in AL and have 3 starts hurt all hurt, still in wild card hunt. Offense is terrible but need Ramirez to turn it around. All is still ok, we play Detroit, KC and Balt 16 of next 24 games. If we’re still at below .500 at ASG I’ll be ready for fire sale",6/8/2019 21:06,0,,,,,,,,,
still fire,1.13747E+18,NO,"@Greybabypink Many voted for MV3, but at that time it looked like we'd been stitched up &amp; they saw it as the only way to still have an iron in the Brexit fire.
Don't let that 3rd vote swing you, it was a tactic many followed.
I almost caved myself at the time, I thought they had us beaten.",6/8/2019 21:06,0,,,,,,,,,
still fire,1.13747E+18,NO,Idk why I’m shook because I knew it was going to be fire but still it’s so good 😫,6/8/2019 21:03,0,,,,,,,,,
still fire,1.13746E+18,NO,"Mrs. Faye saw the fire was close to her patio. How can something without substance have such potential to destroy?
“Mom. Let’s go.”
She took one last tear-filled look before leaving.
They returned to no house, but her kid’s tire-swing was still there.
#smoke #vss365",6/8/2019 21:01,0,,,,,,,,,
still fire,1.13746E+18,NO,"@damedelafortune `` Y-you sure? That sounds like a coverup. 
   Maybe he didn't hire you, then, but he still might be-
   . . . C-can I fire a warning shot into the bushes? ``
       He's obviously flustered by her squeeshing.",6/8/2019 21:01,0,,,,,,,,,
still fire,1.13746E+18,NO,That still wasn’t enough but it was fire 🔥#Nome9,6/8/2019 21:00,0,,,,,,,,,
still fire,1.13746E+18,NO,for all u bitches that still disrespect joon’s hair from fire era,6/8/2019 20:59,0,,,,,,,,,
still fire,1.13746E+18,NO,"@XxrenardeauxX @prettyunicorn07 @iCbsp @Martin_Pappi @it_meirl_bot Okay, sure. I still have no idea why you think Fire Emblem is bad asides from how you said it killed Advance Wars even though they're both from Intelligent Systems",6/8/2019 20:59,0,,,,,,,,,
still fire,1.13746E+18,NO,"@Kbkibbe @rgpoulussen No idea, but the Tank appears to be still on fire.",6/8/2019 20:57,0,,,,,,,,,
still fire,1.13746E+18,NO,In the second layer you have Johnny emerging from the rocks to launch fire at the monster. He still looks great but the fact that he has visible hair keeps throwing me for a loop.,6/8/2019 20:57,0,,,,,,,,,
still fire,1.13746E+18,NO,Safe to say our offense is still waiting to catch fire in this one... #Astros,6/8/2019 20:56,0,,,,,,,,,
still fire,1.13746E+18,NO,"@realDonaldTrump Hey everybody, you know that fire I started?? I put it out!  You’re welcome!

Also, Mexico still isn’t paying for the pointless wall...",6/8/2019 20:56,0,,,,,,,,,
still fire,1.13746E+18,NO,"@Jake_Hsus_Ears + also after the explosion, they realized that they wouldn't be able to tame the fire with water, since the core was still burning. So they threw sand there. But then they were faced with a new problem. The heat was making the sand into lava. And of the lava +",6/8/2019 20:56,0,,,,,,,,,
still fire,1.13746E+18,NO,"@XxrenardeauxX @prettyunicorn07 @iCbsp @Martin_Pappi @it_meirl_bot I played it once, so I can't really say anything about it but when I played it I enjoyed it. But in my opinion I still enjoy Fire Emblem more! :)",6/8/2019 20:54,0,,,,,,,,,
still fire,1.13746E+18,FIRE,"Firefighters are still working to contain a fast-moving 6,000-acre wildfire in the Tonto National Forest in Arizona that's believed to be human-caused. https://t.co/8eB1CKwK4k",6/8/2019 20:52,1,,,,,,,,,
still fire,1.13746E+18,NO,It’s been a year since the last world  cup and those Nigeria Kits are still STUPID FIRE #FIFAWWC2019,6/8/2019 20:50,0,,,,,,,,,
still fire,1.13746E+18,NO,@JosephineEllie https://t.co/ict2G2FObh Apparently it was at a marae where about 30 people lived :'( no injuries but still very sad,6/8/2019 20:48,0,,,,,,,,,
still fire,1.13746E+18,NO,"@wellsbe @RepMarkMeadows @POTUS @realDonaldTrump I think it’s more like, “When an arsonist SAID he called the fire department to fight the fire he started, but he really doesn’t like the fire department so he didn’t really call them, he’s still not the hero.”",6/8/2019 20:48,0,,,,,,,,,
still fire,1.13746E+18,NO,"Every time @TEnglishSport is on fire @BBCSportScot is 4x better. Nae mince, we’ve still a lot of work to do. Richard Gordon a bit taken aback",6/8/2019 20:48,0,,,,,,,,,
still fire,1.13746E+18,NO,I didn’t know setting bins on fire was still trendy but go off babes,6/8/2019 20:47,0,,,,,,,,,
still fire,1.13746E+18,NO,"@Jake_Hsus_Ears + the reactor went up in flames. There were hundreds of firefighters trying to put out the fire. And there were still people inside the reactor too. They were doing everything they could from the inside. But the worst part is, that bcs of this explosion, a lot of radioactive +",6/8/2019 20:47,0,,,,,,,,,
still fire,1.13746E+18,NO,"@BestGSGirl_Lyra ""....?""

He moves aside...

The fire is still reflecting off that..  'nothing' in the air.

Almost as if there was an invisible wall there, like a Pokémon had cast Protect.",6/8/2019 20:45,0,,,,,,,,,
still fire,1.13746E+18,NO,@clarencenyc Thank you king still waiting on the fire baecay pictures though,6/8/2019 20:44,0,,,,,,,,,
still fire,1.13746E+18,NO,"@realDonaldTrump wtf Horowitz finds no bias in the investigation? Are you kidding me. He and wray must go, fire them both, now. And why is strozk still on the payroll. Is this how you drain swamp?",6/8/2019 20:44,0,,,,,,,,,
still fire,1.13746E+18,NO,"@snazzylibrarian Oh!  I know.

You still gotta fight the fight.  I promise it will catch fire.

Start with new teachers &amp; teachers who are innovative.

""Invite"" yourself to PLCs and in their classrooms.

I frequently ask kids what they are learning/working on in classes and ""drop in""...",6/8/2019 20:43,0,,,,,,,,,
still fire,1.13746E+18,NO,"""Every thing is on point"" still fire 🔥
@KSIOlajidebt",6/8/2019 20:41,0,,,,,,,,,
still fire,1.13746E+18,NO,"@DatDaDatty Well I can’t lie, goosebumps is still lowkey fire tho😭🔥",6/8/2019 20:41,0,,,,,,,,,
still fire,1.13746E+18,NO,"When the lights go out and leave you standing in the dark
No one ever told you this could be so hard
I know you think your fire is burning out
But I still see you shining through",6/8/2019 20:41,0,,,,,,,,,
still fire,1.13746E+18,NO,"@STEEZO_THE_GOD Dribs are still fire doe Steezoooo, always putting on a show for the community 🙏🏼💯",6/8/2019 20:39,0,,,,,,,,,
